Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month
2017-08-26,2017-08-27,First Class,Home Office,United States,Detroit,Michigan,Central,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,4,0.0,13.9672,2017,August
2016-08-26,2016-08-28,First Class,Corporate,United States,Miami,Florida,South,Office Supplies,Paper,Xerox 1944,31.008,1,0.2,11.2404,2016,August
2016-11-18,2016-11-18,Same Day,Consumer,United States,Concord,California,West,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5,0.2,22.156,2016,November
2017-07-23,2017-07-28,Standard Class,Consumer,United States,Wheeling,Illinois,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,4,0.2,15.192,2017,July
2014-05-11,2014-05-15,Standard Class,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,2014,May
2017-09-14,2017-09-19,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1980,8.56,2,0.0,3.852,2017,September
2017-09-14,2017-09-19,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1987,11.56,2,0.0,5.6644,2017,September
2017-01-24,2017-01-29,Standard Class,Corporate,United States,San Jose,California,West,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.0,6.7236,2017,January
2017-01-24,2017-01-29,Standard Class,Corporate,United States,San Jose,California,West,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,8.2764,2017,January
2015-09-19,2015-09-23,Standard Class,Home Office,United States,Sacramento,California,West,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,19.4688,2015,September
2015-04-14,2015-04-18,Standard Class,Consumer,United States,Springfield,Oregon,West,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,1,0.2,2.6406,2015,April
2017-05-08,2017-05-11,Second Class,Corporate,United States,Mansfield,Texas,Central,Office Supplies,Paper,Xerox 1997,41.472,8,0.2,14.5152,2017,May
2014-05-19,2014-05-22,First Class,Consumer,United States,Virginia Beach,Virginia,South,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5,0.0,9.234,2014,May
2017-11-04,2017-11-09,Standard Class,Corporate,United States,Lancaster,Ohio,East,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,4,0.2,-6.188,2017,November
2017-12-05,2017-12-08,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,6,0.0,9.936,2017,December
2017-12-05,2017-12-08,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 52,11.07,3,0.0,5.2029,2017,December
2016-05-16,2016-05-19,Second Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4,0.0,19.7988,2016,May
2016-05-16,2016-05-19,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Labels,Avery 481,27.72,9,0.0,13.3056,2016,May
2017-10-24,2017-10-30,Standard Class,Consumer,United States,Jackson,Mississippi,South,Office Supplies,Fasteners,Staples,11.68,4,0.0,5.256,2017,October
2016-09-18,2016-09-22,Standard Class,Consumer,United States,Woodland,California,West,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2,23.9984,2016,September
2014-11-11,2014-11-13,First Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1,0.0,6.894,2014,November
2014-11-11,2014-11-13,First Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,7,0.0,15.3195,2014,November
2016-08-22,2016-08-29,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,Newell 346,5.76,2,0.0,1.6704,2016,August
2017-11-16,2017-11-21,Standard Class,Corporate,United States,Bowling Green,Ohio,East,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397,2017,November
2017-11-16,2017-11-21,Standard Class,Corporate,United States,Bowling Green,Ohio,East,Technology,Accessories,Logitech Media Keyboard K200,139.96,5,0.2,-1.7495,2017,November
2014-09-26,2014-09-30,Standard Class,Home Office,United States,Lancaster,Ohio,East,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.704,6,0.2,1.2528,2014,September
2014-09-26,2014-09-30,Standard Class,Home Office,United States,Lancaster,Ohio,East,Technology,Accessories,Maxell CD-R Discs,3.152,2,0.2,0.4728,2014,September
2014-09-26,2014-09-30,Standard Class,Home Office,United States,Lancaster,Ohio,East,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024,2014,September
2017-09-23,2017-09-25,First Class,Corporate,United States,Lubbock,Texas,Central,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524,2017,September
2014-11-23,2014-11-27,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,UniKeep View Case Binders,14.67,3,0.0,6.7482,2014,November
2014-01-13,2014-01-18,Standard Class,Consumer,United States,Newark,Ohio,East,Office Supplies,Paper,Xerox 1923,37.408,7,0.2,13.0928,2014,January
2016-05-31,2016-06-06,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7.152,3,0.2,2.3244,2016,May
2017-02-13,2017-02-17,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8,0.0,38.9752,2017,February
2014-10-14,2014-10-17,First Class,Consumer,United States,Everett,Massachusetts,East,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,0.0,30.09,2014,October
2014-10-14,2014-10-17,First Class,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,7,0.0,22.246,2014,October
2017-11-12,2017-11-15,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1899,11.56,2,0.0,5.6644,2017,November
2014-03-07,2014-03-12,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Art,Newell Chalk Holder,20.65,5,0.0,9.499,2014,March
2014-03-07,2014-03-12,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0.0,0.0,2014,March
2014-03-07,2014-03-12,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,6,0.2,21.8352,2014,March
2017-06-08,2017-06-13,Standard Class,Consumer,United States,Glendale,Arizona,West,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.544,7,0.2,12.3123,2017,June
2017-06-08,2017-06-13,Standard Class,Consumer,United States,Glendale,Arizona,West,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,2017,June
2016-11-26,2016-11-30,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 31,37.17,9,0.0,10.4076,2016,November
2016-11-26,2016-11-30,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0.0,19.488,2016,November
2017-01-23,2017-01-27,Standard Class,Home Office,United States,Tucson,Arizona,West,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984,2,0.2,11.998,2017,January
2014-09-22,2014-09-29,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3,0.0,35.0784,2014,September
2014-09-22,2014-09-29,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944,2014,September
2014-09-22,2014-09-29,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4,0.0,5.7376,2014,September
2014-03-26,2014-03-30,Second Class,Consumer,United States,Pomona,California,West,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,0.0,9.0,2014,March
2016-06-06,2016-06-11,Standard Class,Home Office,United States,Santa Barbara,California,West,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2,0.0,3.7744,2016,June
2017-08-31,2017-09-05,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3,0.0,9.6975,2017,August
2015-12-07,2015-12-07,Same Day,Corporate,United States,Riverside,California,West,Office Supplies,Paper,Xerox 218,12.96,2,0.0,6.2208,2015,December
2017-11-16,2017-11-20,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3,0.0,23.988,2017,November
2017-11-16,2017-11-20,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.0,4.4712,2017,November
2016-04-23,2016-04-27,Standard Class,Consumer,United States,San Clemente,California,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,6.5569,2016,April
2016-04-23,2016-04-27,Standard Class,Consumer,United States,San Clemente,California,West,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3,0.0,35.985,2016,April
2017-04-02,2017-04-06,Standard Class,Consumer,United States,Decatur,Alabama,South,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,2017,April
2015-08-13,2015-08-15,First Class,Corporate,United States,Greensboro,North Carolina,South,Office Supplies,Art,Newell 309,64.68,7,0.2,8.085,2015,August
2017-11-13,2017-11-19,Standard Class,Consumer,United States,Dublin,California,West,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5,0.2,1.375,2017,November
2016-12-23,2016-12-28,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1952,7.968,2,0.2,2.6892,2016,December
2014-07-22,2014-07-24,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,1,0.2,1.3316,2014,July
2016-05-06,2016-05-10,Standard Class,Consumer,United States,Bakersfield,California,West,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,0.0,14.144,2016,May
2014-11-28,2014-12-03,Standard Class,Corporate,United States,Richmond,Indiana,Central,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.02,6,0.0,29.4492,2014,November
2016-04-18,2016-04-23,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,American Pencil,6.99,3,0.0,2.0271,2016,April
2016-04-18,2016-04-23,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1,0.0,1.8468,2016,April
2017-12-13,2017-12-18,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Labels,Avery 49,8.64,3,0.0,4.2336,2017,December
2017-12-13,2017-12-18,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1996,38.88,6,0.0,18.6624,2017,December
2017-12-13,2017-12-18,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504,2017,December
2017-01-02,2017-01-04,Second Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,0.0,5.8065,2017,January
2017-05-30,2017-06-03,Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6,0.0,10.179,2017,May
2017-06-20,2017-06-27,Standard Class,Consumer,United States,Richmond,Virginia,South,Office Supplies,Paper,Xerox 230,32.4,5,0.0,15.552,2017,June
2017-04-04,2017-04-05,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,Newell 326,7.04,4,0.0,2.0416,2017,April
2017-09-24,2017-09-28,Second Class,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Array Memo Cubes,31.08,6,0.0,15.2292,2017,September
2017-09-24,2017-09-28,Second Class,Home Office,United States,San Francisco,California,West,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,2017,September
2016-12-11,2016-12-14,First Class,Corporate,United States,Springfield,Ohio,East,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,0.2,9.192,2016,December
2016-03-11,2016-03-11,Same Day,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,0.2,9.48,2016,March
2017-12-15,2017-12-19,Standard Class,Consumer,United States,Inglewood,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0.0,10.7301,2017,December
2017-12-15,2017-12-19,Standard Class,Consumer,United States,Inglewood,California,West,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,0.0,16.296,2017,December
2017-12-15,2017-12-19,Standard Class,Consumer,United States,Inglewood,California,West,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582,2017,December
2016-10-30,2016-11-04,Standard Class,Consumer,United States,San Luis Obispo,California,West,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,0.0,1.1946,2016,October
2017-07-31,2017-08-04,Standard Class,Home Office,United States,Wilmington,Delaware,East,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1,0.0,5.5392,2017,July
2017-07-31,2017-08-04,Standard Class,Home Office,United States,Wilmington,Delaware,East,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3,0.0,5.3949,2017,July
2017-10-19,2017-10-23,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684,2017,October
2016-10-21,2016-10-27,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,0.2,12.1068,2016,October
2016-10-21,2016-10-27,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell Chalk Holder,12.39,3,0.0,5.6994,2016,October
2016-10-21,2016-10-27,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0.0,5.5888,2016,October
2016-10-21,2016-10-27,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,2016,October
2014-11-05,2014-11-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,0.2,-6.445,2014,November
2014-11-05,2014-11-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946,2014,November
2016-11-07,2016-11-12,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2,20.1544,2016,November
2016-08-12,2016-08-14,Second Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,0.2,2.7984,2016,August
2016-05-30,2016-05-31,Same Day,Consumer,United States,Houston,Texas,Central,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,0.2,7.996,2016,May
2016-05-30,2016-05-31,Same Day,Consumer,United States,Houston,Texas,Central,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198,2016,May
2016-09-22,2016-09-26,Standard Class,Corporate,United States,Green Bay,Wisconsin,Central,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0.0,7.584,2016,September
2016-02-16,2016-02-20,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,0.1,39.9234,2016,February
2016-02-16,2016-02-20,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0.0,39.5868,2016,February
2015-12-05,2015-12-11,Standard Class,Consumer,United States,Bloomington,Illinois,Central,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312,2015,December
2017-09-17,2017-09-20,First Class,Consumer,United States,Boise,Idaho,West,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.7874,2017,September
2017-12-02,2017-12-04,First Class,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,Supplies,Staple remover,4.36,2,0.0,0.1744,2017,December
